subject,dataset,scan_min,tr,true_rho,pred_rho,error,is_above_80
ds000030_sub-10206,ds000030,5.0666666,2.0,0.9473080178334685,0.9814658203277039,0.03415780249423539,True
ds000030_sub-10171,ds000030,5.0666666,2.0,0.9386121034029553,0.8111602251273722,0.12745187827558313,True
ds000030_sub-10225,ds000030,5.0666666,2.0,0.9409289309165404,0.8779328535371014,0.06299607737943902,True
ds000030_sub-10235,ds000030,5.0666666,2.0,0.9434263483420415,0.8655532450303628,0.07787310331167874,True
ds000030_sub-10189,ds000030,5.0666666,2.0,0.9305015982544985,0.8328687308039414,0.0976328674505571,True
ds000030_sub-10159,ds000030,5.0666666,2.0,0.9259041308292827,0.8453176953316967,0.08058643549758604,True
ds000030_sub-10227,ds000030,5.0666666,2.0,0.9482905037415996,0.9849086871715911,0.03661818342999146,True
ds000030_sub-10217,ds000030,5.0666666,2.0,0.9382937230524123,0.8128760198202605,0.12541770323215184,True
ds000030_sub-10228,ds000030,5.0666666,2.0,0.9234425559172463,0.8029012883682817,0.12054126754896466,True
