Seed,Subject,Metric,Value
777,2,Adjacent Window Consistency,0.5895162127761243
777,2,Adjacent Window Consistency,0.7263526086199863
777,2,Adjacent Window Consistency,0.604734580791167
777,2,Adjacent Window Consistency,0.7071769136007904
777,2,Adjacent Window Consistency,0.6726460773494126
777,2,Adjacent Window Consistency,0.7094787414845946
777,2,Adjacent Window Consistency,0.61390710759557
777,2,Adjacent Window Consistency,0.6678614490539998
777,2,Adjacent Window Consistency,0.6487993178747564
777,3,Window vs Reference,0.7035890433543618
777,3,Window vs Reference,0.7405900410137084
777,3,Window vs Reference,0.6790274216866992
777,3,Window vs Reference,0.6306829374294873
777,3,Window vs Reference,0.6531534948997282
777,3,Window vs Reference,0.6306471514178911
777,3,Window vs Reference,0.6445985651389096
777,3,Window vs Reference,0.6287060042303304
777,3,Window vs Reference,0.6645006783795413
777,3,Window vs Reference,0.6755850113442845
777,3,Window vs Reference,0.6581548060862689
777,3,Window vs Reference,0.7236853376586386
777,3,Window vs Reference,0.6944375736839609
777,3,Window vs Reference,0.657979304894485
777,3,Adjacent Window Consistency,0.6749196853105386
777,3,Adjacent Window Consistency,0.7267389374090376
777,3,Adjacent Window Consistency,0.6603987363246066
777,3,Adjacent Window Consistency,0.6847192574755344
777,3,Adjacent Window Consistency,0.5740298255515447
777,3,Adjacent Window Consistency,0.7092515205729117
777,3,Adjacent Window Consistency,0.6175431883376612
777,3,Adjacent Window Consistency,0.6680461232683823
777,3,Adjacent Window Consistency,0.6692527474516217
777,3,Adjacent Window Consistency,0.6419732670284299
777,3,Adjacent Window Consistency,0.6508482451464805
777,3,Adjacent Window Consistency,0.7509044356058142
777,3,Adjacent Window Consistency,0.6634518576153736
777,4,Window vs Reference,0.6850782422948268
777,4,Window vs Reference,0.6543078040580016
777,4,Window vs Reference,0.6569609717979913
777,4,Window vs Reference,0.6688901699617493
777,4,Window vs Reference,0.6266522119369384
777,4,Window vs Reference,0.6445840311007632
777,4,Window vs Reference,0.685084261678031
777,4,Window vs Reference,0.6996450005902677
777,4,Window vs Reference,0.719724991740801
777,4,Window vs Reference,0.706408016214327
777,4,Window vs Reference,0.6608610478045769
777,4,Window vs Reference,0.6411720381562349
777,4,Window vs Reference,0.683880797779082
777,4,Window vs Reference,0.6626700781908166
777,4,Adjacent Window Consistency,0.6351018165834373
777,4,Adjacent Window Consistency,0.6474470695336616
777,4,Adjacent Window Consistency,0.6597208789931412
777,4,Adjacent Window Consistency,0.6501492454166121
777,4,Adjacent Window Consistency,0.6673575826044237
777,4,Adjacent Window Consistency,0.5983290361402068
777,4,Adjacent Window Consistency,0.7401265580169311
777,4,Adjacent Window Consistency,0.666054001097242
777,4,Adjacent Window Consistency,0.7194743244530768
777,4,Adjacent Window Consistency,0.6684982040316593
777,4,Adjacent Window Consistency,0.6551181566030974
777,4,Adjacent Window Consistency,0.677811429141381
777,4,Adjacent Window Consistency,0.7153391443050956
777,5,Window vs Reference,0.6368784314674316
777,5,Window vs Reference,0.6856895163063665
777,5,Window vs Reference,0.6575786479864967
777,5,Window vs Reference,0.6608160448731359
777,5,Window vs Reference,0.6983833621942862
777,5,Window vs Reference,0.6779950108447286
777,5,Window vs Reference,0.7028259691338495
777,5,Window vs Reference,0.7049188615832149
777,5,Window vs Reference,0.6542881086404955
777,5,Window vs Reference,0.6237542918155203
777,5,Window vs Reference,0.6400286222921611
777,5,Window vs Reference,0.6760749715521504
777,5,Window vs Reference,0.7044885227589004
777,5,Window vs Reference,0.6930046750359964
777,5,Adjacent Window Consistency,0.6563303304228794
777,5,Adjacent Window Consistency,0.6751446044859997
777,5,Adjacent Window Consistency,0.6338807478270599
777,5,Adjacent Window Consistency,0.6503236429065026
777,5,Adjacent Window Consistency,0.6931688295084266
777,5,Adjacent Window Consistency,0.6187630634684738
777,5,Adjacent Window Consistency,0.7494138620812915
777,5,Adjacent Window Consistency,0.6316854578935436
777,5,Adjacent Window Consistency,0.6668334675387445
777,5,Adjacent Window Consistency,0.6160295882587579
777,5,Adjacent Window Consistency,0.6391813244358842
777,5,Adjacent Window Consistency,0.7186822231223066
777,5,Adjacent Window Consistency,0.7023664429298438
777,6,Window vs Reference,0.5887490438850153
777,6,Window vs Reference,0.6290156664566297
777,6,Window vs Reference,0.7052455275914917
777,6,Window vs Reference,0.6757792144792152
777,6,Window vs Reference,0.607886971204202
777,6,Window vs Reference,0.5940193635049537
777,6,Window vs Reference,0.6195259430958967
777,6,Window vs Reference,0.6575407134147142
777,6,Window vs Reference,0.661730540720748
777,6,Window vs Reference,0.6943703924472857
777,6,Window vs Reference,0.71853151310335
777,6,Window vs Reference,0.7347966162344237
777,6,Window vs Reference,0.7210196706119903
777,6,Window vs Reference,0.6716121026087042
777,6,Adjacent Window Consistency,0.5801105780269731
777,6,Adjacent Window Consistency,0.6270116170965923
777,6,Adjacent Window Consistency,0.7347144453118091
777,6,Adjacent Window Consistency,0.5932052538398191
777,6,Adjacent Window Consistency,0.6238483834312714
777,6,Adjacent Window Consistency,0.6703150567663533
777,6,Adjacent Window Consistency,0.6555441215811005
777,6,Adjacent Window Consistency,0.6129813950428072
777,6,Adjacent Window Consistency,0.7257790336378426
777,6,Adjacent Window Consistency,0.7541024009335499
777,6,Adjacent Window Consistency,0.63804907364884
777,6,Adjacent Window Consistency,0.748469504195597
777,6,Adjacent Window Consistency,0.6849466338872761
777,7,Window vs Reference,0.6289791108201567
777,7,Window vs Reference,0.6194263475553149
777,7,Window vs Reference,0.6022406462092443
777,7,Window vs Reference,0.6491532455849164
777,7,Window vs Reference,0.7228217527319409
777,7,Window vs Reference,0.7054065137712655
777,7,Window vs Reference,0.6944780036502446
777,7,Window vs Reference,0.6993467580862538
777,7,Window vs Reference,0.670594967508668
777,7,Window vs Reference,0.6992881137259966
777,7,Window vs Reference,0.6794597395745552
777,7,Window vs Reference,0.7030608286744272
777,7,Window vs Reference,0.7143590882195018
777,7,Window vs Reference,0.7376810960265542
777,7,Adjacent Window Consistency,0.6623358181458608
777,7,Adjacent Window Consistency,0.6282538094525347
777,7,Adjacent Window Consistency,0.6353552052078776
777,7,Adjacent Window Consistency,0.6881736436139816
777,7,Adjacent Window Consistency,0.717557271115251
777,7,Adjacent Window Consistency,0.7338650645290785
777,7,Adjacent Window Consistency,0.69392711929518
777,7,Adjacent Window Consistency,0.736788433210071
777,7,Adjacent Window Consistency,0.6700420856540353
777,7,Adjacent Window Consistency,0.6771475825149054
777,7,Adjacent Window Consistency,0.7066418014427824
777,7,Adjacent Window Consistency,0.6736327018360991
777,7,Adjacent Window Consistency,0.6989460861991676
777,8,Window vs Reference,0.689199352929303
777,8,Window vs Reference,0.6925834337454607
777,8,Window vs Reference,0.6843668273170707
777,8,Window vs Reference,0.6822924295109133
777,8,Window vs Reference,0.6934017883813729
777,8,Window vs Reference,0.6060661753482814
777,8,Window vs Reference,0.5445134553951574
777,8,Window vs Reference,0.6196532910789073
777,8,Window vs Reference,0.6722138126392003
777,8,Window vs Reference,0.6307172983725285
777,8,Window vs Reference,0.6345379790397994
777,8,Window vs Reference,0.6266316908700652
777,8,Window vs Reference,0.6377409746092728
777,8,Window vs Reference,0.6797843068460953
777,8,Adjacent Window Consistency,0.7015471515207733
777,8,Adjacent Window Consistency,0.6726183905577081
777,8,Adjacent Window Consistency,0.683938812481592
777,8,Adjacent Window Consistency,0.6951327200567086
777,8,Adjacent Window Consistency,0.6585181513937658
777,8,Adjacent Window Consistency,0.6019963463022069
777,8,Adjacent Window Consistency,0.5843721732007642
777,8,Adjacent Window Consistency,0.604971133275476
777,8,Adjacent Window Consistency,0.715846468730154
777,8,Adjacent Window Consistency,0.5760555460565578
777,8,Adjacent Window Consistency,0.704725808086066
777,8,Adjacent Window Consistency,0.6397522251239192
777,8,Adjacent Window Consistency,0.6334140935723871
777,9,Window vs Reference,0.6549348707737779
777,9,Window vs Reference,0.6343898184067217
777,9,Window vs Reference,0.6687642644244854
777,9,Window vs Reference,0.6902948548114732
777,9,Window vs Reference,0.701674151199423
777,9,Window vs Reference,0.7068672898316896
777,9,Window vs Reference,0.6591770362120161
777,9,Window vs Reference,0.6575096930209754
777,9,Window vs Reference,0.7047604757836354
777,9,Window vs Reference,0.6977163973294251
777,9,Window vs Reference,0.6506440321772401
777,9,Window vs Reference,0.6720855777792846
777,9,Window vs Reference,0.6961407043684561
777,9,Window vs Reference,0.6834336492160482
777,9,Adjacent Window Consistency,0.6639591131293979
777,9,Adjacent Window Consistency,0.6959506202304873
777,9,Adjacent Window Consistency,0.7228158821381168
777,9,Adjacent Window Consistency,0.6799586128160174
777,9,Adjacent Window Consistency,0.7098138192919611
777,9,Adjacent Window Consistency,0.6811438312815659
777,9,Adjacent Window Consistency,0.6370442567703021
777,9,Adjacent Window Consistency,0.6464796763076975
777,9,Adjacent Window Consistency,0.795265237269779
777,9,Adjacent Window Consistency,0.5927305486763503
777,9,Adjacent Window Consistency,0.6782333953783114
777,9,Adjacent Window Consistency,0.6775034024874027
777,9,Adjacent Window Consistency,0.7030262676437976
2026,0,Window vs Reference,0.6404678000547424
2026,0,Window vs Reference,0.6785457730961701
2026,0,Window vs Reference,0.6864257608100823
2026,0,Window vs Reference,0.6159846715264705
2026,0,Window vs Reference,0.551171523116997
2026,0,Window vs Reference,0.704517233105167
2026,0,Window vs Reference,0.7079883357344056
2026,0,Window vs Reference,0.6515756999937059
2026,0,Window vs Reference,0.6720440551014727
2026,0,Window vs Reference,0.6679729688543146
2026,0,Window vs Reference,0.6354435026616706
2026,0,Window vs Reference,0.636801699843008
2026,0,Window vs Reference,0.6216692921346435
2026,0,Window vs Reference,0.627235137698147
2026,0,Adjacent Window Consistency,0.6652346092069604
2026,0,Adjacent Window Consistency,0.6730311165873722
2026,0,Adjacent Window Consistency,0.6823340317129889
2026,0,Adjacent Window Consistency,0.6245619695560122
2026,0,Adjacent Window Consistency,0.597604152553437
2026,0,Adjacent Window Consistency,0.7342124105610744
2026,0,Adjacent Window Consistency,0.6500959750101148
2026,0,Adjacent Window Consistency,0.7209798036414332
2026,0,Adjacent Window Consistency,0.6997410452837007
2026,0,Adjacent Window Consistency,0.6307424389899002
2026,0,Adjacent Window Consistency,0.6807691443801377
2026,0,Adjacent Window Consistency,0.6640928540607262
2026,0,Adjacent Window Consistency,0.6582563372103286
2026,1,Window vs Reference,0.6725363827723392
2026,1,Window vs Reference,0.6316239355104426
2026,1,Window vs Reference,0.6403604736357431
2026,1,Window vs Reference,0.669420127949444
2026,1,Window vs Reference,0.6548147890406261
2026,1,Window vs Reference,0.6526498368572492
2026,1,Window vs Reference,0.723618540924282
2026,1,Window vs Reference,0.6905232792073333
2026,1,Window vs Reference,0.6659831449271995
2026,1,Window vs Reference,0.6361097594795946
2026,1,Window vs Reference,0.6502317650808513
2026,1,Window vs Reference,0.6368265283244567
2026,1,Window vs Reference,0.6268216878529679
2026,1,Window vs Reference,0.6497251851901643
2026,1,Adjacent Window Consistency,0.6265671981676784
2026,1,Adjacent Window Consistency,0.6510061786793111
2026,1,Adjacent Window Consistency,0.6530071001076001
2026,1,Adjacent Window Consistency,0.7294527230427575
2026,1,Adjacent Window Consistency,0.6010950537661678
2026,1,Adjacent Window Consistency,0.6773950782814293
2026,1,Adjacent Window Consistency,0.7199800328478464
2026,1,Adjacent Window Consistency,0.6630860219642247
2026,1,Adjacent Window Consistency,0.6689289813196124
2026,1,Adjacent Window Consistency,0.6565387462926274
2026,1,Adjacent Window Consistency,0.6925097842246425
2026,1,Adjacent Window Consistency,0.6422788190755531
2026,1,Adjacent Window Consistency,0.6348133717306136
2026,2,Window vs Reference,0.680006523619376
2026,2,Window vs Reference,0.6740196851194101
2026,2,Window vs Reference,0.6849280315192334
2026,2,Window vs Reference,0.684450045830252
2026,2,Window vs Reference,0.6415951593296594
2026,2,Window vs Reference,0.5664446463158906
2026,2,Window vs Reference,0.6437970288474707
2026,2,Window vs Reference,0.6573834461330859
2026,2,Window vs Reference,0.6609677698438363
2026,2,Window vs Reference,0.6387166462930182
2026,2,Window vs Reference,0.6465327268707516
2026,2,Window vs Reference,0.6688272956423066
2026,2,Window vs Reference,0.6624839351477996
2026,2,Window vs Reference,0.6120083055433376
2026,2,Adjacent Window Consistency,0.6912760534668467
2026,2,Adjacent Window Consistency,0.6276479479067685
2026,2,Adjacent Window Consistency,0.7671164495729121
2026,2,Adjacent Window Consistency,0.5947158539396972
2026,2,Adjacent Window Consistency,0.6236826220828321
2026,2,Adjacent Window Consistency,0.58239586238051
2026,2,Adjacent Window Consistency,0.6973284533424603
2026,2,Adjacent Window Consistency,0.6524116472037885
2026,2,Adjacent Window Consistency,0.6856968665084502
2026,2,Adjacent Window Consistency,0.6553793947592073
2026,2,Adjacent Window Consistency,0.6836153452388369
2026,2,Adjacent Window Consistency,0.7007392658328837
2026,2,Adjacent Window Consistency,0.6488147775927907
2026,3,Window vs Reference,0.7109201222880656
2026,3,Window vs Reference,0.651784524369738
2026,3,Window vs Reference,0.6388883545998079
2026,3,Window vs Reference,0.634569782230289
2026,3,Window vs Reference,0.6566731708541997
2026,3,Window vs Reference,0.6352931681385823
2026,3,Window vs Reference,0.6306929600225601
2026,3,Window vs Reference,0.6503754764049604
2026,3,Window vs Reference,0.6780974550027883
2026,3,Window vs Reference,0.6648072158318561
2026,3,Window vs Reference,0.6880237828828542
2026,3,Window vs Reference,0.6930897558165017
2026,3,Window vs Reference,0.6954528634811106
2026,3,Window vs Reference,0.6868093584265641
2026,3,Adjacent Window Consistency,0.6409351025199649
2026,3,Adjacent Window Consistency,0.6706613842369781
2026,3,Adjacent Window Consistency,0.6763160997636991
2026,3,Adjacent Window Consistency,0.6377188729828857
2026,3,Adjacent Window Consistency,0.6526675787747089
2026,3,Adjacent Window Consistency,0.6626689750940167
2026,3,Adjacent Window Consistency,0.6424112662385446
2026,3,Adjacent Window Consistency,0.6902980398891303
2026,3,Adjacent Window Consistency,0.6810698894145363
2026,3,Adjacent Window Consistency,0.6484152736329011
2026,3,Adjacent Window Consistency,0.6950294211939225
2026,3,Adjacent Window Consistency,0.7319174770655743
2026,3,Adjacent Window Consistency,0.6289915002728926
2026,4,Window vs Reference,0.6489458383780609
2026,4,Window vs Reference,0.6726347896618502
2026,4,Window vs Reference,0.70023279955821
2026,4,Window vs Reference,0.6593369230895596
2026,4,Window vs Reference,0.6911679375116548
2026,4,Window vs Reference,0.6593446194063363
2026,4,Window vs Reference,0.6547057033222821
2026,4,Window vs Reference,0.6338042215151897
2026,4,Window vs Reference,0.6181573902319533
2026,4,Window vs Reference,0.6772879831324164
2026,4,Window vs Reference,0.6348577894256758
2026,4,Window vs Reference,0.6595111682953123
2026,4,Window vs Reference,0.6731473472592616
2026,4,Window vs Reference,0.6934234737097514
2026,4,Adjacent Window Consistency,0.6889220964550563
2026,4,Adjacent Window Consistency,0.6754821998425837
2026,4,Adjacent Window Consistency,0.6756976056955264
2026,4,Adjacent Window Consistency,0.6969407949063341
2026,4,Adjacent Window Consistency,0.6989567833976622
2026,4,Adjacent Window Consistency,0.6134201562828933
2026,4,Adjacent Window Consistency,0.6758024671665509
2026,4,Adjacent Window Consistency,0.6227243885652287
2026,4,Adjacent Window Consistency,0.6557381006911208
2026,4,Adjacent Window Consistency,0.642764711013381
2026,4,Adjacent Window Consistency,0.6347642420663826
2026,4,Adjacent Window Consistency,0.6584099459085402
2026,4,Adjacent Window Consistency,0.6980367362135337
2026,5,Window vs Reference,0.6573413063693131
2026,5,Window vs Reference,0.6327760766699608
2026,5,Window vs Reference,0.627685848085812
2026,5,Window vs Reference,0.6049954553467004
2026,5,Window vs Reference,0.6021796256644766
2026,5,Window vs Reference,0.643273837420992
2026,5,Window vs Reference,0.6338799163521668
2026,5,Window vs Reference,0.6261427294548548
2026,5,Window vs Reference,0.679520672250363
2026,5,Window vs Reference,0.6593268780740376
2026,5,Window vs Reference,0.6116521190184186
2026,5,Window vs Reference,0.6790042730807279
2026,5,Window vs Reference,0.66048643482588
2026,5,Window vs Reference,0.6252421204907175
2026,5,Adjacent Window Consistency,0.6868507867895743
2026,5,Adjacent Window Consistency,0.6356668654815908
2026,5,Adjacent Window Consistency,0.6065270987308692
2026,5,Adjacent Window Consistency,0.6929976687837639
2026,5,Adjacent Window Consistency,0.6160332047963357
2026,5,Adjacent Window Consistency,0.6458089244260597
2026,5,Adjacent Window Consistency,0.6508254085967942
2026,5,Adjacent Window Consistency,0.665476261627639
2026,5,Adjacent Window Consistency,0.6758087457061749
2026,5,Adjacent Window Consistency,0.6228856292394289
2026,5,Adjacent Window Consistency,0.6718330817210421
2026,5,Adjacent Window Consistency,0.6602987925196908
2026,5,Adjacent Window Consistency,0.6486644718220528
2026,6,Window vs Reference,0.7168372830505351
2026,6,Window vs Reference,0.6411950894316184
2026,6,Window vs Reference,0.6245386670937335
2026,6,Window vs Reference,0.6704595312385132
2026,6,Window vs Reference,0.6855462548107036
2026,6,Window vs Reference,0.6812931815260328
2026,6,Window vs Reference,0.6520649789367982
2026,6,Window vs Reference,0.6198010556971483
2026,6,Window vs Reference,0.6677118430042693
2026,6,Window vs Reference,0.7098686629071091
2026,6,Window vs Reference,0.7049675903659763
2026,6,Window vs Reference,0.691605129445526
2026,6,Window vs Reference,0.706011440677736
2026,6,Window vs Reference,0.6091807573446323
2026,6,Adjacent Window Consistency,0.674089689979569
2026,6,Adjacent Window Consistency,0.6156198056010685
2026,6,Adjacent Window Consistency,0.6688890929277027
2026,6,Adjacent Window Consistency,0.6852018529522232
2026,6,Adjacent Window Consistency,0.678063708252351
2026,6,Adjacent Window Consistency,0.6965678235260523
2026,6,Adjacent Window Consistency,0.6737516586505524
2026,6,Adjacent Window Consistency,0.6792279573981792
2026,6,Adjacent Window Consistency,0.6660459231255448
2026,6,Adjacent Window Consistency,0.7437745727155816
2026,6,Adjacent Window Consistency,0.6973258694878541
2026,6,Adjacent Window Consistency,0.6955304093065958
2026,6,Adjacent Window Consistency,0.6920045477215265
2026,7,Window vs Reference,0.6825179542650445
2026,7,Window vs Reference,0.6167629846774284
2026,7,Window vs Reference,0.6796814775205954
2026,7,Window vs Reference,0.7040920715782844
2026,7,Window vs Reference,0.6521765596049829
2026,7,Window vs Reference,0.6368604561679276
2026,7,Window vs Reference,0.6466633922836222
2026,7,Window vs Reference,0.6770986481240661
2026,7,Window vs Reference,0.675828970555143
2026,7,Window vs Reference,0.6466460401673013
2026,7,Window vs Reference,0.6007039144434139
2026,7,Window vs Reference,0.6143163710191478
2026,7,Window vs Reference,0.6570051783375238
2026,7,Window vs Reference,0.6715023140025868
2026,7,Adjacent Window Consistency,0.6752937028729404
2026,7,Adjacent Window Consistency,0.660471923469199
2026,7,Adjacent Window Consistency,0.6879455807767755
2026,7,Adjacent Window Consistency,0.689769781449091
2026,7,Adjacent Window Consistency,0.6801672016840075
2026,7,Adjacent Window Consistency,0.6523320867144207
2026,7,Adjacent Window Consistency,0.7147786692791065
2026,7,Adjacent Window Consistency,0.6754163476115997
2026,7,Adjacent Window Consistency,0.6520765858598436
2026,7,Adjacent Window Consistency,0.624475078629881
2026,7,Adjacent Window Consistency,0.6524999578416323
2026,7,Adjacent Window Consistency,0.6148785624181342
2026,7,Adjacent Window Consistency,0.6870729547040448
2026,8,Window vs Reference,0.643991110524145
2026,8,Window vs Reference,0.6638177479340981
2026,8,Window vs Reference,0.6528501591662629
2026,8,Window vs Reference,0.595595227286444
2026,8,Window vs Reference,0.5982164900149851
2026,8,Window vs Reference,0.602700948056169
2026,8,Window vs Reference,0.6496331788802898
2026,8,Window vs Reference,0.6342361104454194
2026,8,Window vs Reference,0.6719417947369528
2026,8,Window vs Reference,0.6806551986994983
2026,8,Window vs Reference,0.6595298650486727
2026,8,Window vs Reference,0.6835425213268002
2026,8,Window vs Reference,0.6681140611133956
2026,8,Window vs Reference,0.6277882744685244
2026,8,Adjacent Window Consistency,0.6093584767966185
2026,8,Adjacent Window Consistency,0.6546678435334946
2026,8,Adjacent Window Consistency,0.63247147055874
2026,8,Adjacent Window Consistency,0.6446985846890526
2026,8,Adjacent Window Consistency,0.6477322205939157
2026,8,Adjacent Window Consistency,0.6417389825436371
2026,8,Adjacent Window Consistency,0.6704993873190189
2026,8,Adjacent Window Consistency,0.619546139727294
2026,8,Adjacent Window Consistency,0.7547243247970945
2026,8,Adjacent Window Consistency,0.6372940268252567
2026,8,Adjacent Window Consistency,0.6709258208257572
2026,8,Adjacent Window Consistency,0.6970401629531673
2026,8,Adjacent Window Consistency,0.6399173842041856
2026,9,Window vs Reference,0.6675312198263276
2026,9,Window vs Reference,0.6437430947233493
2026,9,Window vs Reference,0.6826064471907305
2026,9,Window vs Reference,0.7033912956148061
2026,9,Window vs Reference,0.661716347480619
2026,9,Window vs Reference,0.6137349657807406
2026,9,Window vs Reference,0.6004319989942974
2026,9,Window vs Reference,0.6115736824203065
2026,9,Window vs Reference,0.6701050761069617
2026,9,Window vs Reference,0.664912802709318
2026,9,Window vs Reference,0.6423351833786959
2026,9,Window vs Reference,0.6745756174364795
2026,9,Window vs Reference,0.691511693348838
2026,9,Window vs Reference,0.6923105875159661
2026,9,Adjacent Window Consistency,0.6328180448902464
2026,9,Adjacent Window Consistency,0.6802862873532058
2026,9,Adjacent Window Consistency,0.6847620210542392
2026,9,Adjacent Window Consistency,0.6973530820624388
2026,9,Adjacent Window Consistency,0.5866962603600703
2026,9,Adjacent Window Consistency,0.7084365375845945
2026,9,Adjacent Window Consistency,0.5833110521564474
2026,9,Adjacent Window Consistency,0.7002992024389877
2026,9,Adjacent Window Consistency,0.6381834951453971
2026,9,Adjacent Window Consistency,0.6446267822982709
2026,9,Adjacent Window Consistency,0.6966172037847568
2026,9,Adjacent Window Consistency,0.6759415246801193
2026,9,Adjacent Window Consistency,0.6611130818155228
9999,0,Window vs Reference,0.7162701395035473
9999,0,Window vs Reference,0.6635917937340127
9999,0,Window vs Reference,0.6629672340702903
9999,0,Window vs Reference,0.6870359792893634
9999,0,Window vs Reference,0.6546618075295279
9999,0,Window vs Reference,0.6576469718983905
9999,0,Window vs Reference,0.6465888908452386
9999,0,Window vs Reference,0.5847771103285866
9999,0,Window vs Reference,0.6101928379299341
9999,0,Window vs Reference,0.6166800389175215
9999,0,Window vs Reference,0.6412703740246549
9999,0,Window vs Reference,0.7157567857087261
9999,0,Window vs Reference,0.7126054774549622
9999,0,Window vs Reference,0.7162051719744891
9999,0,Adjacent Window Consistency,0.6604901085240075
9999,0,Adjacent Window Consistency,0.6438117684358564
9999,0,Adjacent Window Consistency,0.694955930064237
9999,0,Adjacent Window Consistency,0.6955511204451547
9999,0,Adjacent Window Consistency,0.5743969260226155
9999,0,Adjacent Window Consistency,0.741232116508515
9999,0,Adjacent Window Consistency,0.5613873625928452
9999,0,Adjacent Window Consistency,0.6681303298414869
9999,0,Adjacent Window Consistency,0.6894367223655953
9999,0,Adjacent Window Consistency,0.5872855822382118
9999,0,Adjacent Window Consistency,0.7238315482598566
9999,0,Adjacent Window Consistency,0.680369221197582
9999,0,Adjacent Window Consistency,0.6952587358513586
9999,1,Window vs Reference,0.6254022484083842
9999,1,Window vs Reference,0.6459085779061371
9999,1,Window vs Reference,0.6481870479777537
9999,1,Window vs Reference,0.6466926709406066
9999,1,Window vs Reference,0.6741787598569361
9999,1,Window vs Reference,0.6040772855884576
9999,1,Window vs Reference,0.5934763576955994
9999,1,Window vs Reference,0.6284895688843876
9999,1,Window vs Reference,0.6825489700472342
9999,1,Window vs Reference,0.6864639840770524
9999,1,Window vs Reference,0.6664377040770124
9999,1,Window vs Reference,0.6637217528762066
9999,1,Window vs Reference,0.6887374391307348
9999,1,Window vs Reference,0.6912749911436961
9999,1,Adjacent Window Consistency,0.631536510249652
9999,1,Adjacent Window Consistency,0.6673067835058252
9999,1,Adjacent Window Consistency,0.6034332050261637
9999,1,Adjacent Window Consistency,0.6713355635470326
9999,1,Adjacent Window Consistency,0.6979134290011225
9999,1,Adjacent Window Consistency,0.6584433568661443
9999,1,Adjacent Window Consistency,0.5628876807160108
9999,1,Adjacent Window Consistency,0.6970557213520502
9999,1,Adjacent Window Consistency,0.677386576931093
9999,1,Adjacent Window Consistency,0.6267793442922373
9999,1,Adjacent Window Consistency,0.7045679024364279
9999,1,Adjacent Window Consistency,0.6462335543585116
9999,1,Adjacent Window Consistency,0.7346693775386309
9999,2,Window vs Reference,0.6634047160354375
9999,2,Window vs Reference,0.6193004215336761
9999,2,Window vs Reference,0.6305580765952056
9999,2,Window vs Reference,0.654107549203644
9999,2,Window vs Reference,0.6343344822922786
9999,2,Window vs Reference,0.6692869726915331
9999,2,Window vs Reference,0.7112326747383234
9999,2,Window vs Reference,0.6447971481240379
9999,2,Window vs Reference,0.6703068459951105
9999,2,Window vs Reference,0.6671897060966985
9999,2,Window vs Reference,0.6943778148523204
9999,2,Window vs Reference,0.6906627671152702
9999,2,Window vs Reference,0.6829055056085259
9999,2,Window vs Reference,0.6719476210707763
9999,2,Adjacent Window Consistency,0.636558404411155
9999,2,Adjacent Window Consistency,0.7102103565790227
9999,2,Adjacent Window Consistency,0.6663458841726603
9999,2,Adjacent Window Consistency,0.6233263426757976
9999,2,Adjacent Window Consistency,0.6366514360851948
9999,2,Adjacent Window Consistency,0.7093807225222779
9999,2,Adjacent Window Consistency,0.6389375651394991
9999,2,Adjacent Window Consistency,0.6583046992721912
9999,2,Adjacent Window Consistency,0.7263783228453227
9999,2,Adjacent Window Consistency,0.6758179228193876
9999,2,Adjacent Window Consistency,0.6814299697354242
9999,2,Adjacent Window Consistency,0.7294541505276189
9999,2,Adjacent Window Consistency,0.6707847098794647
9999,3,Window vs Reference,0.6750985438480325
9999,3,Window vs Reference,0.6593213121693499
9999,3,Window vs Reference,0.6655241211292282
9999,3,Window vs Reference,0.7076624799652237
9999,3,Window vs Reference,0.7187371958892782
9999,3,Window vs Reference,0.7178098105921137
9999,3,Window vs Reference,0.7019259286279526
9999,3,Window vs Reference,0.6809341216020866
9999,3,Window vs Reference,0.6120139920856856
9999,3,Window vs Reference,0.6529091272288085
9999,3,Window vs Reference,0.6763084980481521
9999,3,Window vs Reference,0.6739439052477757
9999,3,Window vs Reference,0.6589041201303673
9999,3,Window vs Reference,0.6903575570912079
9999,3,Adjacent Window Consistency,0.6666345173881323
9999,3,Adjacent Window Consistency,0.6973969416801457
9999,3,Adjacent Window Consistency,0.6748041095728994
9999,3,Adjacent Window Consistency,0.7411941724600737
9999,3,Adjacent Window Consistency,0.6965796716488565
9999,3,Adjacent Window Consistency,0.7324163075513391
9999,3,Adjacent Window Consistency,0.7271931985437114
9999,3,Adjacent Window Consistency,0.6472820841519566
9999,3,Adjacent Window Consistency,0.6718175871323598
9999,3,Adjacent Window Consistency,0.6301470205435272
9999,3,Adjacent Window Consistency,0.6977384558532265
9999,3,Adjacent Window Consistency,0.7142549470340667
9999,3,Adjacent Window Consistency,0.6354552141928029
9999,4,Window vs Reference,0.6912706822379686
9999,4,Window vs Reference,0.6069470015721822
9999,4,Window vs Reference,0.5907058501348934
9999,4,Window vs Reference,0.6111444554517063
9999,4,Window vs Reference,0.6667229900891566
9999,4,Window vs Reference,0.7030290195036469
9999,4,Window vs Reference,0.6968070724550381
9999,4,Window vs Reference,0.7136289350271829
9999,4,Window vs Reference,0.6860907307928031
9999,4,Window vs Reference,0.6958476677426442
9999,4,Window vs Reference,0.6875136038788959
9999,4,Window vs Reference,0.6815178802726631
9999,4,Window vs Reference,0.6687581959527421
9999,4,Window vs Reference,0.6542587711723089
9999,4,Adjacent Window Consistency,0.6128056252747162
9999,4,Adjacent Window Consistency,0.6176519951562967
9999,4,Adjacent Window Consistency,0.5912999365212835
9999,4,Adjacent Window Consistency,0.6975727480871818
9999,4,Adjacent Window Consistency,0.6131022970182184
