subject_id,level,level_name,seed,rho_hat_T,delta_from_raw
50035_cc200,L5,Full BS-NET,123,0.924468,-0.002653
50035_cc200,L0,Raw,2026,0.927121,0.000000
50035_cc200,L1,+LW,2026,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,2026,0.865994,-0.061127
50035_cc200,L3,+SB+Atten,2026,0.897669,-0.029452
50035_cc200,L4,+Prior,2026,0.927077,-0.000044
50035_cc200,L5,Full BS-NET,2026,0.926041,-0.001080
50035_cc200,L0,Raw,9999,0.927121,0.000000
50035_cc200,L1,+LW,9999,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,9999,0.867644,-0.059477
50035_cc200,L3,+SB+Atten,9999,0.896335,-0.030786
50035_cc200,L4,+Prior,9999,0.925795,-0.001326
50035_cc200,L5,Full BS-NET,9999,0.927370,0.000249
50035_cc200,L0,Raw,777,0.927121,0.000000
50035_cc200,L1,+LW,777,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,777,0.869837,-0.057284
50035_cc200,L3,+SB+Atten,777,0.894467,-0.032654
50035_cc200,L4,+Prior,777,0.927119,-0.000002
50035_cc200,L5,Full BS-NET,777,0.923072,-0.004049
50035_cc200,L0,Raw,314,0.927121,0.000000
50035_cc200,L1,+LW,314,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,314,0.872088,-0.055033
50035_cc200,L3,+SB+Atten,314,0.900317,-0.026804
50035_cc200,L4,+Prior,314,0.930758,0.003638
50035_cc200,L5,Full BS-NET,314,0.926590,-0.000531
50035_cc200,L0,Raw,628,0.927121,0.000000
50035_cc200,L1,+LW,628,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,628,0.870212,-0.056909
50035_cc200,L3,+SB+Atten,628,0.897991,-0.029130
50035_cc200,L4,+Prior,628,0.923225,-0.003896
50035_cc200,L5,Full BS-NET,628,0.920196,-0.006925
50035_cc200,L0,Raw,1414,0.927121,0.000000
50035_cc200,L1,+LW,1414,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,1414,0.873374,-0.053747
50035_cc200,L3,+SB+Atten,1414,0.894509,-0.032611
50035_cc200,L4,+Prior,1414,0.917998,-0.009123
50035_cc200,L5,Full BS-NET,1414,0.920683,-0.006438
50035_cc200,L0,Raw,2718,0.927121,0.000000
50035_cc200,L1,+LW,2718,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,2718,0.872399,-0.054722
50035_cc200,L3,+SB+Atten,2718,0.895587,-0.031534
50035_cc200,L4,+Prior,2718,0.919075,-0.008046
50035_cc200,L5,Full BS-NET,2718,0.928824,0.001703
50035_cc200,L0,Raw,3141,0.927121,0.000000
50035_cc200,L1,+LW,3141,0.926130,-0.000990
50035_cc200,L2,+Bootstrap,3141,0.876328,-0.050793
50035_cc200,L3,+SB+Atten,3141,0.892447,-0.034674
50035_cc200,L4,+Prior,3141,0.927334,0.000213
50035_cc200,L5,Full BS-NET,3141,0.925272,-0.001849
50036_cc200,L0,Raw,777,0.910349,0.000000
50036_cc200,L1,+LW,777,0.910800,0.000451
50036_cc200,L2,+Bootstrap,777,0.836756,-0.073593
50036_cc200,L3,+SB+Atten,777,0.874279,-0.036070
50036_cc200,L4,+Prior,777,0.908891,-0.001458
50036_cc200,L5,Full BS-NET,777,0.909698,-0.000650
50036_cc200,L0,Raw,42,0.910349,0.000000
50036_cc200,L1,+LW,42,0.910800,0.000451
50036_cc200,L2,+Bootstrap,42,0.841157,-0.069192
50036_cc200,L3,+SB+Atten,42,0.878969,-0.031379
50036_cc200,L4,+Prior,42,0.910195,-0.000154
50036_cc200,L5,Full BS-NET,42,0.911322,0.000973
50036_cc200,L0,Raw,2026,0.910349,0.000000
50036_cc200,L1,+LW,2026,0.910800,0.000451
50036_cc200,L2,+Bootstrap,2026,0.843349,-0.067000
50036_cc200,L3,+SB+Atten,2026,0.880012,-0.030337
50036_cc200,L4,+Prior,2026,0.909438,-0.000911
50036_cc200,L5,Full BS-NET,2026,0.908284,-0.002065
50036_cc200,L0,Raw,123,0.910349,0.000000
50036_cc200,L1,+LW,123,0.910800,0.000451
50036_cc200,L2,+Bootstrap,123,0.835180,-0.075169
50036_cc200,L3,+SB+Atten,123,0.881492,-0.028857
50036_cc200,L4,+Prior,123,0.908687,-0.001662
50036_cc200,L5,Full BS-NET,123,0.906678,-0.003671
50036_cc200,L0,Raw,9999,0.910349,0.000000
50036_cc200,L1,+LW,9999,0.910800,0.000451
50036_cc200,L2,+Bootstrap,9999,0.838533,-0.071816
50036_cc200,L3,+SB+Atten,9999,0.877917,-0.032432
50036_cc200,L4,+Prior,9999,0.908732,-0.001617
50036_cc200,L5,Full BS-NET,9999,0.910715,0.000366
50036_cc200,L0,Raw,314,0.910349,0.000000
50036_cc200,L1,+LW,314,0.910800,0.000451
50036_cc200,L2,+Bootstrap,314,0.835027,-0.075322
50036_cc200,L3,+SB+Atten,314,0.875117,-0.035232
50036_cc200,L4,+Prior,314,0.909914,-0.000435
50036_cc200,L5,Full BS-NET,314,0.908950,-0.001399
50036_cc200,L0,Raw,628,0.910349,0.000000
50036_cc200,L1,+LW,628,0.910800,0.000451
50036_cc200,L2,+Bootstrap,628,0.840627,-0.069722
50036_cc200,L3,+SB+Atten,628,0.872714,-0.037635
50036_cc200,L4,+Prior,628,0.913532,0.003183
50036_cc200,L5,Full BS-NET,628,0.906102,-0.004247
50036_cc200,L0,Raw,1414,0.910349,0.000000
50036_cc200,L1,+LW,1414,0.910800,0.000451
50036_cc200,L2,+Bootstrap,1414,0.846623,-0.063726
50036_cc200,L3,+SB+Atten,1414,0.878174,-0.032175
50036_cc200,L4,+Prior,1414,0.906656,-0.003692
50036_cc200,L5,Full BS-NET,1414,0.910169,-0.000180
50037_cc200,L0,Raw,42,0.878274,0.000000
50037_cc200,L1,+LW,42,0.883947,0.005673
50037_cc200,L2,+Bootstrap,42,0.797445,-0.080830
50037_cc200,L3,+SB+Atten,42,0.848338,-0.029937
50037_cc200,L4,+Prior,42,0.886133,0.007858
50037_cc200,L5,Full BS-NET,42,0.883350,0.005076
50036_cc200,L0,Raw,2718,0.910349,0.000000
50036_cc200,L1,+LW,2718,0.910800,0.000451
50036_cc200,L2,+Bootstrap,2718,0.842001,-0.068348
50036_cc200,L3,+SB+Atten,2718,0.874880,-0.035469
50036_cc200,L4,+Prior,2718,0.903850,-0.006499
50036_cc200,L5,Full BS-NET,2718,0.911578,0.001230
50037_cc200,L0,Raw,123,0.878274,0.000000
50037_cc200,L1,+LW,123,0.883947,0.005673
